entity_id,state,last_changed
sensor.esphome_web_87cd6c_cisterna,72.1010,2024-06-06T15:18:11.519Z
sensor.esphome_web_87cd6c_cisterna,72.2604,2024-06-06T15:18:12.092Z
sensor.esphome_web_87cd6c_cisterna,72.6583,2024-06-06T15:18:12.642Z
sensor.esphome_web_87cd6c_cisterna,72.4992,2024-06-06T15:18:13.763Z
sensor.esphome_web_87cd6c_cisterna,72.5788,2024-06-06T15:18:14.344Z
sensor.esphome_web_87cd6c_cisterna,72.8173,2024-06-06T15:18:15.471Z
sensor.esphome_web_87cd6c_cisterna,72.5788,2024-06-06T15:18:16.003Z
sensor.esphome_web_87cd6c_cisterna,72.2604,2024-06-06T15:18:16.597Z
sensor.esphome_web_87cd6c_cisterna,72.4992,2024-06-06T15:18:17.130Z
sensor.esphome_web_87cd6c_cisterna,72.2604,2024-06-06T15:18:17.735Z
sensor.esphome_web_87cd6c_cisterna,72.5788,2024-06-06T15:18:18.244Z
sensor.esphome_web_87cd6c_cisterna,72.8173,2024-06-06T15:18:18.846Z
sensor.esphome_web_87cd6c_cisterna,72.0213,2024-06-06T15:18:19.971Z
sensor.esphome_web_87cd6c_cisterna,72.5788,2024-06-06T15:18:20.484Z
sensor.esphome_web_87cd6c_cisterna,72.8968,2024-06-06T15:18:21.098Z
sensor.esphome_web_87cd6c_cisterna,72.9762,2024-06-06T15:18:21.625Z
sensor.esphome_web_87cd6c_cisterna,72.4992,2024-06-06T15:18:22.223Z
sensor.esphome_web_87cd6c_cisterna,72.5788,2024-06-06T15:18:22.751Z
sensor.esphome_web_87cd6c_cisterna,72.4992,2024-06-06T15:18:23.284Z
sensor.esphome_web_87cd6c_cisterna,72.4196,2024-06-06T15:18:24.402Z
sensor.esphome_web_87cd6c_cisterna,72.5788,2024-06-06T15:18:24.988Z
sensor.esphome_web_87cd6c_cisterna,72.9762,2024-06-06T15:18:25.526Z
sensor.esphome_web_87cd6c_cisterna,73.3729,2024-06-06T15:18:26.118Z
sensor.esphome_web_87cd6c_cisterna,72.4196,2024-06-06T15:18:26.644Z
sensor.esphome_web_87cd6c_cisterna,72.3400,2024-06-06T15:18:27.238Z
sensor.esphome_web_87cd6c_cisterna,72.4992,2024-06-06T15:18:27.765Z
sensor.esphome_web_87cd6c_cisterna,72.8968,2024-06-06T15:18:30.002Z
sensor.esphome_web_87cd6c_cisterna,72.4992,2024-06-06T15:18:30.615Z
sensor.esphome_web_87cd6c_cisterna,72.4196,2024-06-06T15:18:31.127Z
sensor.esphome_web_87cd6c_cisterna,72.2604,2024-06-06T15:18:31.740Z
sensor.esphome_web_87cd6c_cisterna,72.4992,2024-06-06T15:18:32.252Z
sensor.esphome_web_87cd6c_cisterna,72.2604,2024-06-06T15:18:32.800Z
sensor.esphome_web_87cd6c_cisterna,72.4196,2024-06-06T15:18:33.378Z
sensor.esphome_web_87cd6c_cisterna,72.7378,2024-06-06T15:18:35.629Z
sensor.esphome_web_87cd6c_cisterna,72.5788,2024-06-06T15:18:36.166Z
sensor.esphome_web_87cd6c_cisterna,72.8968,2024-06-06T15:18:36.755Z
sensor.esphome_web_87cd6c_cisterna,72.2604,2024-06-06T15:18:37.292Z
sensor.esphome_web_87cd6c_cisterna,72.4992,2024-06-06T15:18:37.881Z
sensor.esphome_web_87cd6c_cisterna,72.2604,2024-06-06T15:18:38.408Z
sensor.esphome_web_87cd6c_cisterna,72.3400,2024-06-06T15:18:39.006Z
sensor.esphome_web_87cd6c_cisterna,72.6583,2024-06-06T15:18:39.534Z
sensor.esphome_web_87cd6c_cisterna,72.2604,2024-06-06T15:18:40.131Z
sensor.esphome_web_87cd6c_cisterna,72.4196,2024-06-06T15:18:41.258Z
sensor.esphome_web_87cd6c_cisterna,72.1807,2024-06-06T15:18:41.791Z
sensor.esphome_web_87cd6c_cisterna,72.2604,2024-06-06T15:18:42.383Z
sensor.esphome_web_87cd6c_cisterna,72.3400,2024-06-06T15:18:42.895Z
sensor.esphome_web_87cd6c_cisterna,72.4196,2024-06-06T15:18:43.442Z
sensor.esphome_web_87cd6c_cisterna,73.3729,2024-06-06T15:18:44.020Z
sensor.esphome_web_87cd6c_cisterna,72.1010,2024-06-06T15:18:44.565Z
sensor.esphome_web_87cd6c_cisterna,72.2604,2024-06-06T15:18:45.146Z
sensor.esphome_web_87cd6c_cisterna,72.5788,2024-06-06T15:18:46.272Z
sensor.esphome_web_87cd6c_cisterna,72.4992,2024-06-06T15:18:46.807Z
sensor.esphome_web_87cd6c_cisterna,72.6583,2024-06-06T15:18:47.398Z
sensor.esphome_web_87cd6c_cisterna,73.1350,2024-06-06T15:18:47.922Z
sensor.esphome_web_87cd6c_cisterna,72.4992,2024-06-06T15:18:48.523Z
sensor.esphome_web_87cd6c_cisterna,72.8968,2024-06-06T15:18:49.047Z
sensor.esphome_web_87cd6c_cisterna,72.6583,2024-06-06T15:18:49.648Z
sensor.esphome_web_87cd6c_cisterna,72.9762,2024-06-06T15:18:50.774Z
sensor.esphome_web_87cd6c_cisterna,72.8173,2024-06-06T15:18:51.297Z
sensor.esphome_web_87cd6c_cisterna,72.2604,2024-06-06T15:18:51.900Z
sensor.esphome_web_87cd6c_cisterna,72.1010,2024-06-06T15:18:52.413Z
sensor.esphome_web_87cd6c_cisterna,72.2604,2024-06-06T15:18:52.960Z
sensor.esphome_web_87cd6c_cisterna,72.5788,2024-06-06T15:18:53.537Z
sensor.esphome_web_87cd6c_cisterna,73.0556,2024-06-06T15:18:54.081Z
sensor.esphome_web_87cd6c_cisterna,72.4992,2024-06-06T15:18:54.663Z
sensor.esphome_web_87cd6c_cisterna,unavailable,2024-06-06T15:19:26.491Z
sensor.esphome_web_87cd6c_cisterna,72.6583,2024-06-06T15:19:37.991Z
sensor.esphome_web_87cd6c_cisterna,72.2604,2024-06-06T15:19:39.077Z
sensor.esphome_web_87cd6c_cisterna,72.5788,2024-06-06T15:19:41.431Z
sensor.esphome_web_87cd6c_cisterna,72.3400,2024-06-06T15:19:42.669Z
sensor.esphome_web_87cd6c_cisterna,72.4196,2024-06-06T15:19:43.821Z
sensor.esphome_web_87cd6c_cisterna,72.5788,2024-06-06T15:19:46.238Z
sensor.esphome_web_87cd6c_cisterna,72.4196,2024-06-06T15:19:47.469Z
sensor.esphome_web_87cd6c_cisterna,72.1807,2024-06-06T15:19:48.621Z
sensor.esphome_web_87cd6c_cisterna,72.4992,2024-06-06T15:19:49.821Z
sensor.esphome_web_87cd6c_cisterna,72.2604,2024-06-06T15:19:51.048Z
sensor.esphome_web_87cd6c_cisterna,72.3400,2024-06-06T15:19:52.277Z
sensor.esphome_web_87cd6c_cisterna,72.4992,2024-06-06T15:19:55.873Z
sensor.esphome_web_87cd6c_cisterna,72.5788,2024-06-06T15:19:57.020Z
sensor.esphome_web_87cd6c_cisterna,72.7378,2024-06-06T15:19:58.226Z
sensor.esphome_web_87cd6c_cisterna,72.4196,2024-06-06T15:19:59.440Z
sensor.esphome_web_87cd6c_cisterna,72.6583,2024-06-06T15:20:00.668Z
sensor.esphome_web_87cd6c_cisterna,72.9762,2024-06-06T15:20:01.821Z
sensor.esphome_web_87cd6c_cisterna,72.4992,2024-06-06T15:20:03.023Z
sensor.esphome_web_87cd6c_cisterna,72.6583,2024-06-06T15:20:04.252Z
sensor.esphome_web_87cd6c_cisterna,72.4992,2024-06-06T15:20:05.493Z
sensor.esphome_web_87cd6c_cisterna,72.4196,2024-06-06T15:20:06.625Z
sensor.esphome_web_87cd6c_cisterna,72.4992,2024-06-06T15:20:07.848Z
sensor.esphome_web_87cd6c_cisterna,72.8173,2024-06-06T15:20:09.074Z
sensor.esphome_web_87cd6c_cisterna,72.8968,2024-06-06T15:20:10.221Z
sensor.esphome_web_87cd6c_cisterna,72.4196,2024-06-06T15:20:11.429Z
sensor.esphome_web_87cd6c_cisterna,72.5788,2024-06-06T15:20:13.870Z
sensor.esphome_web_87cd6c_cisterna,72.3400,2024-06-06T15:20:17.451Z
sensor.esphome_web_87cd6c_cisterna,72.1807,2024-06-06T15:20:18.679Z
sensor.esphome_web_87cd6c_cisterna,72.3400,2024-06-06T15:20:19.826Z
sensor.esphome_web_87cd6c_cisterna,72.7378,2024-06-06T15:20:21.046Z
sensor.esphome_web_87cd6c_cisterna,72.5788,2024-06-06T15:20:22.262Z
sensor.esphome_web_87cd6c_cisterna,72.8968,2024-06-06T15:20:24.628Z
sensor.esphome_web_87cd6c_cisterna,72.4196,2024-06-06T15:20:27.071Z
sensor.esphome_web_87cd6c_cisterna,72.7378,2024-06-06T15:20:28.223Z
sensor.esphome_web_87cd6c_cisterna,72.9762,2024-06-06T15:20:29.425Z
sensor.esphome_web_87cd6c_cisterna,72.4196,2024-06-06T15:20:30.651Z
sensor.esphome_web_87cd6c_cisterna,72.2604,2024-06-06T15:20:31.820Z
sensor.esphome_web_87cd6c_cisterna,72.8968,2024-06-06T15:20:33.019Z
sensor.esphome_web_87cd6c_cisterna,72.6583,2024-06-06T15:20:34.233Z
sensor.esphome_web_87cd6c_cisterna,72.7378,2024-06-06T15:20:35.461Z
sensor.esphome_web_87cd6c_cisterna,72.2604,2024-06-06T15:20:36.621Z
sensor.esphome_web_87cd6c_cisterna,72.4992,2024-06-06T15:20:40.271Z
sensor.esphome_web_87cd6c_cisterna,72.8173,2024-06-06T15:20:42.625Z
sensor.esphome_web_87cd6c_cisterna,72.5788,2024-06-06T15:20:43.855Z
sensor.esphome_web_87cd6c_cisterna,72.6583,2024-06-06T15:20:45.017Z
sensor.esphome_web_87cd6c_cisterna,72.7378,2024-06-06T15:20:46.227Z
sensor.esphome_web_87cd6c_cisterna,72.8968,2024-06-06T15:20:47.434Z
sensor.esphome_web_87cd6c_cisterna,72.8173,2024-06-06T15:20:51.018Z
sensor.esphome_web_87cd6c_cisterna,72.7378,2024-06-06T15:20:52.245Z
sensor.esphome_web_87cd6c_cisterna,72.4992,2024-06-06T15:20:53.474Z
sensor.esphome_web_87cd6c_cisterna,72.3400,2024-06-06T15:20:54.619Z
sensor.esphome_web_87cd6c_cisterna,72.4196,2024-06-06T15:20:55.838Z
sensor.esphome_web_87cd6c_cisterna,72.4992,2024-06-06T15:20:57.054Z
sensor.esphome_web_87cd6c_cisterna,72.2604,2024-06-06T15:20:58.218Z
sensor.esphome_web_87cd6c_cisterna,72.0213,2024-06-06T15:20:59.429Z
sensor.esphome_web_87cd6c_cisterna,72.2604,2024-06-06T15:21:00.635Z
sensor.esphome_web_87cd6c_cisterna,72.5788,2024-06-06T15:21:01.863Z
sensor.esphome_web_87cd6c_cisterna,72.7378,2024-06-06T15:21:03.021Z
sensor.esphome_web_87cd6c_cisterna,72.5788,2024-06-06T15:21:04.218Z
sensor.esphome_web_87cd6c_cisterna,72.3400,2024-06-06T15:21:05.447Z
sensor.esphome_web_87cd6c_cisterna,72.2604,2024-06-06T15:21:07.821Z
sensor.esphome_web_87cd6c_cisterna,72.6583,2024-06-06T15:21:09.026Z
sensor.esphome_web_87cd6c_cisterna,72.7378,2024-06-06T15:21:10.254Z
sensor.esphome_web_87cd6c_cisterna,73.0556,2024-06-06T15:21:11.418Z
sensor.esphome_web_87cd6c_cisterna,72.8173,2024-06-06T15:21:12.623Z
sensor.esphome_web_87cd6c_cisterna,72.4992,2024-06-06T15:21:15.064Z
sensor.esphome_web_87cd6c_cisterna,72.1807,2024-06-06T15:21:16.226Z
sensor.esphome_web_87cd6c_cisterna,72.8968,2024-06-06T15:21:17.437Z
sensor.esphome_web_87cd6c_cisterna,72.9762,2024-06-06T15:21:18.648Z
sensor.esphome_web_87cd6c_cisterna,72.8968,2024-06-06T15:21:19.874Z
sensor.esphome_web_87cd6c_cisterna,72.4992,2024-06-06T15:21:21.020Z
sensor.esphome_web_87cd6c_cisterna,72.8968,2024-06-06T15:21:22.242Z
sensor.esphome_web_87cd6c_cisterna,72.5788,2024-06-06T15:21:23.455Z
sensor.esphome_web_87cd6c_cisterna,72.4196,2024-06-06T15:21:25.822Z
sensor.esphome_web_87cd6c_cisterna,72.6583,2024-06-06T15:21:27.036Z
sensor.esphome_web_87cd6c_cisterna,72.5788,2024-06-06T15:21:28.266Z
sensor.esphome_web_87cd6c_cisterna,72.2604,2024-06-06T15:21:29.422Z
sensor.esphome_web_87cd6c_cisterna,72.4196,2024-06-06T15:21:31.847Z
sensor.esphome_web_87cd6c_cisterna,72.5788,2024-06-06T15:21:33.075Z
sensor.esphome_web_87cd6c_cisterna,72.8173,2024-06-06T15:21:36.657Z
sensor.esphome_web_87cd6c_cisterna,72.5788,2024-06-06T15:21:37.818Z
sensor.esphome_web_87cd6c_cisterna,72.3400,2024-06-06T15:21:39.022Z
sensor.esphome_web_87cd6c_cisterna,72.8968,2024-06-06T15:21:40.240Z
sensor.esphome_web_87cd6c_cisterna,73.0556,2024-06-06T15:21:41.468Z
sensor.esphome_web_87cd6c_cisterna,72.6583,2024-06-06T15:21:43.820Z
sensor.esphome_web_87cd6c_cisterna,72.8173,2024-06-06T15:21:47.440Z
sensor.esphome_web_87cd6c_cisterna,72.7378,2024-06-06T15:21:48.630Z
sensor.esphome_web_87cd6c_cisterna,72.8173,2024-06-06T15:21:51.022Z
sensor.esphome_web_87cd6c_cisterna,72.4992,2024-06-06T15:21:52.225Z
sensor.esphome_web_87cd6c_cisterna,72.6583,2024-06-06T15:21:53.440Z
sensor.esphome_web_87cd6c_cisterna,72.8968,2024-06-06T15:21:54.666Z
sensor.esphome_web_87cd6c_cisterna,72.4196,2024-06-06T15:21:55.821Z
sensor.esphome_web_87cd6c_cisterna,72.4992,2024-06-06T15:21:57.020Z
sensor.esphome_web_87cd6c_cisterna,72.2604,2024-06-06T15:21:58.248Z
sensor.esphome_web_87cd6c_cisterna,72.4196,2024-06-06T15:21:59.478Z
sensor.esphome_web_87cd6c_cisterna,72.2604,2024-06-06T15:22:01.830Z
sensor.esphome_web_87cd6c_cisterna,72.5788,2024-06-06T15:22:03.057Z
sensor.esphome_web_87cd6c_cisterna,72.4196,2024-06-06T15:22:05.425Z
sensor.esphome_web_87cd6c_cisterna,72.2604,2024-06-06T15:22:06.640Z
sensor.esphome_web_87cd6c_cisterna,72.8173,2024-06-06T15:22:07.870Z
sensor.esphome_web_87cd6c_cisterna,72.4196,2024-06-06T15:22:09.020Z
sensor.esphome_web_87cd6c_cisterna,72.1010,2024-06-06T15:22:10.223Z
sensor.esphome_web_87cd6c_cisterna,72.6583,2024-06-06T15:22:11.452Z
sensor.esphome_web_87cd6c_cisterna,72.9762,2024-06-06T15:22:12.678Z
sensor.esphome_web_87cd6c_cisterna,72.7378,2024-06-06T15:22:13.818Z
sensor.esphome_web_87cd6c_cisterna,72.5788,2024-06-06T15:22:17.418Z
sensor.esphome_web_87cd6c_cisterna,72.6583,2024-06-06T15:22:19.842Z
sensor.esphome_web_87cd6c_cisterna,72.4992,2024-06-06T15:22:21.069Z
sensor.esphome_web_87cd6c_cisterna,72.4196,2024-06-06T15:22:22.221Z
sensor.esphome_web_87cd6c_cisterna,72.2604,2024-06-06T15:22:23.424Z
sensor.esphome_web_87cd6c_cisterna,72.4992,2024-06-06T15:22:24.650Z
sensor.esphome_web_87cd6c_cisterna,72.2604,2024-06-06T15:22:25.880Z
sensor.esphome_web_87cd6c_cisterna,71.9416,2024-06-06T15:22:27.025Z
sensor.esphome_web_87cd6c_cisterna,72.9762,2024-06-06T15:22:28.246Z
sensor.esphome_web_87cd6c_cisterna,72.5788,2024-06-06T15:22:30.618Z
sensor.esphome_web_87cd6c_cisterna,72.1010,2024-06-06T15:22:31.827Z
sensor.esphome_web_87cd6c_cisterna,72.2604,2024-06-06T15:22:34.270Z
sensor.esphome_web_87cd6c_cisterna,72.3400,2024-06-06T15:22:35.418Z
sensor.esphome_web_87cd6c_cisterna,72.2604,2024-06-06T15:22:36.648Z
sensor.esphome_web_87cd6c_cisterna,72.3400,2024-06-06T15:22:37.852Z
sensor.esphome_web_87cd6c_cisterna,72.9762,2024-06-06T15:22:39.016Z
sensor.esphome_web_87cd6c_cisterna,72.2604,2024-06-06T15:22:40.225Z
sensor.esphome_web_87cd6c_cisterna,72.4196,2024-06-06T15:22:41.450Z
sensor.esphome_web_87cd6c_cisterna,72.4992,2024-06-06T15:22:42.684Z
sensor.esphome_web_87cd6c_cisterna,72.6583,2024-06-06T15:22:43.817Z
sensor.esphome_web_87cd6c_cisterna,72.8173,2024-06-06T15:22:46.258Z
sensor.esphome_web_87cd6c_cisterna,72.5788,2024-06-06T15:22:47.471Z
sensor.esphome_web_87cd6c_cisterna,72.4196,2024-06-06T15:22:48.617Z
sensor.esphome_web_87cd6c_cisterna,72.6583,2024-06-06T15:22:51.053Z
sensor.esphome_web_87cd6c_cisterna,72.8968,2024-06-06T15:22:52.220Z
sensor.esphome_web_87cd6c_cisterna,72.4196,2024-06-06T15:22:53.424Z
sensor.esphome_web_87cd6c_cisterna,72.6583,2024-06-06T15:22:54.635Z
sensor.esphome_web_87cd6c_cisterna,72.8968,2024-06-06T15:22:55.869Z
sensor.esphome_web_87cd6c_cisterna,72.4992,2024-06-06T15:22:57.020Z
sensor.esphome_web_87cd6c_cisterna,72.4196,2024-06-06T15:22:58.237Z
sensor.esphome_web_87cd6c_cisterna,72.6583,2024-06-06T15:22:59.461Z
sensor.esphome_web_87cd6c_cisterna,72.4196,2024-06-06T15:23:01.822Z
sensor.esphome_web_87cd6c_cisterna,72.0213,2024-06-06T15:23:03.028Z
sensor.esphome_web_87cd6c_cisterna,72.4992,2024-06-06T15:23:04.254Z
sensor.esphome_web_87cd6c_cisterna,72.2604,2024-06-06T15:23:07.836Z
sensor.esphome_web_87cd6c_cisterna,71.9416,2024-06-06T15:23:09.064Z
sensor.esphome_web_87cd6c_cisterna,72.1807,2024-06-06T15:23:10.217Z
sensor.esphome_web_87cd6c_cisterna,72.8968,2024-06-06T15:23:11.418Z
sensor.esphome_web_87cd6c_cisterna,73.0556,2024-06-06T15:23:12.645Z
sensor.esphome_web_87cd6c_cisterna,unavailable,2024-06-06T15:23:43.450Z
sensor.esphome_web_87cd6c_cisterna,72.4992,2024-06-06T15:23:55.013Z
sensor.esphome_web_87cd6c_cisterna,72.4196,2024-06-06T15:24:03.111Z
sensor.esphome_web_87cd6c_cisterna,72.5788,2024-06-06T15:24:13.140Z
sensor.esphome_web_87cd6c_cisterna,72.7378,2024-06-06T15:24:18.078Z
sensor.esphome_web_87cd6c_cisterna,72.5788,2024-06-06T15:24:23.081Z
sensor.esphome_web_87cd6c_cisterna,72.6583,2024-06-06T15:24:28.082Z
sensor.esphome_web_87cd6c_cisterna,72.4992,2024-06-06T15:24:38.114Z
sensor.esphome_web_87cd6c_cisterna,72.6186,2024-06-06T15:24:43.127Z
sensor.esphome_web_87cd6c_cisterna,72.2604,2024-06-06T15:24:48.136Z
sensor.esphome_web_87cd6c_cisterna,72.5788,2024-06-06T15:24:53.076Z
sensor.esphome_web_87cd6c_cisterna,72.7776,2024-06-06T15:24:58.076Z
sensor.esphome_web_87cd6c_cisterna,72.8173,2024-06-06T15:25:03.079Z
sensor.esphome_web_87cd6c_cisterna,72.4594,2024-06-06T15:25:13.112Z
sensor.esphome_web_87cd6c_cisterna,72.4196,2024-06-06T15:25:18.122Z
sensor.esphome_web_87cd6c_cisterna,72.7378,2024-06-06T15:25:23.121Z
sensor.esphome_web_87cd6c_cisterna,72.2604,2024-06-06T15:25:28.133Z
sensor.esphome_web_87cd6c_cisterna,72.3002,2024-06-06T15:25:33.077Z
sensor.esphome_web_87cd6c_cisterna,72.3400,2024-06-06T15:25:38.078Z
sensor.esphome_web_87cd6c_cisterna,72.4196,2024-06-06T15:25:43.090Z
sensor.esphome_web_87cd6c_cisterna,72.6186,2024-06-06T15:25:48.107Z
sensor.esphome_web_87cd6c_cisterna,72.6583,2024-06-06T15:25:53.106Z
sensor.esphome_web_87cd6c_cisterna,72.6981,2024-06-06T15:25:58.120Z
sensor.esphome_web_87cd6c_cisterna,72.7378,2024-06-06T15:26:03.145Z
sensor.esphome_web_87cd6c_cisterna,72.6583,2024-06-06T15:26:08.080Z
sensor.esphome_web_87cd6c_cisterna,72.3400,2024-06-06T15:26:13.081Z
sensor.esphome_web_87cd6c_cisterna,72.5788,2024-06-06T15:26:18.089Z
sensor.esphome_web_87cd6c_cisterna,72.6583,2024-06-06T15:26:23.104Z
sensor.esphome_web_87cd6c_cisterna,72.7776,2024-06-06T15:26:33.130Z
sensor.esphome_web_87cd6c_cisterna,72.6583,2024-06-06T15:26:38.154Z
sensor.esphome_web_87cd6c_cisterna,72.5390,2024-06-06T15:26:43.146Z
sensor.esphome_web_87cd6c_cisterna,72.6186,2024-06-06T15:26:48.087Z
sensor.esphome_web_87cd6c_cisterna,72.5390,2024-06-06T15:26:53.105Z
sensor.esphome_web_87cd6c_cisterna,72.4992,2024-06-06T15:26:58.104Z
sensor.esphome_web_87cd6c_cisterna,72.4594,2024-06-06T15:27:03.116Z
sensor.esphome_web_87cd6c_cisterna,72.4196,2024-06-06T15:27:08.133Z
sensor.esphome_web_87cd6c_cisterna,72.8173,2024-06-06T15:27:13.145Z
sensor.esphome_web_87cd6c_cisterna,72.7378,2024-06-06T15:27:18.142Z
sensor.esphome_web_87cd6c_cisterna,72.4594,2024-06-06T15:27:23.087Z
sensor.esphome_web_87cd6c_cisterna,72.3002,2024-06-06T15:27:28.092Z
sensor.esphome_web_87cd6c_cisterna,72.8968,2024-06-06T15:27:33.097Z
sensor.esphome_web_87cd6c_cisterna,72.5788,2024-06-06T15:27:38.114Z
sensor.esphome_web_87cd6c_cisterna,72.6583,2024-06-06T15:27:43.138Z
sensor.esphome_web_87cd6c_cisterna,72.5788,2024-06-06T15:27:48.147Z
sensor.esphome_web_87cd6c_cisterna,72.6186,2024-06-06T15:27:58.087Z
sensor.esphome_web_87cd6c_cisterna,72.5788,2024-06-06T15:28:03.091Z
sensor.esphome_web_87cd6c_cisterna,72.5390,2024-06-06T15:28:08.105Z
sensor.esphome_web_87cd6c_cisterna,72.4196,2024-06-06T15:28:13.123Z
sensor.esphome_web_87cd6c_cisterna,72.5390,2024-06-06T15:28:18.137Z
sensor.esphome_web_87cd6c_cisterna,72.6981,2024-06-06T15:28:23.147Z
sensor.esphome_web_87cd6c_cisterna,72.5788,2024-06-06T15:28:28.139Z
sensor.esphome_web_87cd6c_cisterna,72.5390,2024-06-06T15:28:33.094Z
sensor.esphome_web_87cd6c_cisterna,72.5788,2024-06-06T15:28:38.093Z
sensor.esphome_web_87cd6c_cisterna,72.4992,2024-06-06T15:28:43.107Z
sensor.esphome_web_87cd6c_cisterna,72.5788,2024-06-06T15:28:48.119Z
sensor.esphome_web_87cd6c_cisterna,72.6186,2024-06-06T15:28:53.128Z
sensor.esphome_web_87cd6c_cisterna,72.3798,2024-06-06T15:28:58.139Z
sensor.esphome_web_87cd6c_cisterna,72.7378,2024-06-06T15:29:03.138Z
sensor.esphome_web_87cd6c_cisterna,72.6583,2024-06-06T15:29:08.087Z
sensor.esphome_web_87cd6c_cisterna,72.5788,2024-06-06T15:29:13.088Z
sensor.esphome_web_87cd6c_cisterna,72.5390,2024-06-06T15:29:18.097Z
sensor.esphome_web_87cd6c_cisterna,72.4992,2024-06-06T15:29:28.119Z
sensor.esphome_web_87cd6c_cisterna,72.3798,2024-06-06T15:29:33.135Z
sensor.esphome_web_87cd6c_cisterna,72.8173,2024-06-06T15:29:38.152Z
sensor.esphome_web_87cd6c_cisterna,72.4196,2024-06-06T15:29:43.084Z
sensor.esphome_web_87cd6c_cisterna,72.5788,2024-06-06T15:29:48.085Z
sensor.esphome_web_87cd6c_cisterna,72.6981,2024-06-06T15:29:53.090Z
sensor.esphome_web_87cd6c_cisterna,72.7378,2024-06-06T15:29:58.104Z
sensor.esphome_web_87cd6c_cisterna,72.8173,2024-06-06T15:30:08.141Z
sensor.esphome_web_87cd6c_cisterna,72.3002,2024-06-06T15:30:13.136Z
sensor.esphome_web_87cd6c_cisterna,72.6186,2024-06-06T15:30:18.084Z
sensor.esphome_web_87cd6c_cisterna,72.4992,2024-06-06T15:30:23.088Z
sensor.esphome_web_87cd6c_cisterna,72.6583,2024-06-06T15:30:28.101Z
sensor.esphome_web_87cd6c_cisterna,72.4992,2024-06-06T15:30:33.115Z
sensor.esphome_web_87cd6c_cisterna,unavailable,2024-06-06T15:31:09.317Z
sensor.esphome_web_87cd6c_cisterna,72.0213,2024-06-06T15:31:21.087Z
sensor.esphome_web_87cd6c_cisterna,72.2604,2024-06-06T15:31:22.324Z
sensor.esphome_web_87cd6c_cisterna,72.4196,2024-06-06T15:31:26.322Z
sensor.esphome_web_87cd6c_cisterna,72.5788,2024-06-06T15:31:34.321Z
sensor.esphome_web_87cd6c_cisterna,72.6583,2024-06-06T15:31:42.368Z
sensor.esphome_web_87cd6c_cisterna,72.6186,2024-06-06T15:31:46.359Z
sensor.esphome_web_87cd6c_cisterna,72.6583,2024-06-06T15:31:50.364Z
sensor.esphome_web_87cd6c_cisterna,72.4992,2024-06-06T15:31:54.341Z
sensor.esphome_web_87cd6c_cisterna,72.5788,2024-06-06T15:31:58.334Z
sensor.esphome_web_87cd6c_cisterna,72.5390,2024-06-06T15:32:10.321Z
sensor.esphome_web_87cd6c_cisterna,72.6186,2024-06-06T15:32:14.318Z
sensor.esphome_web_87cd6c_cisterna,72.5788,2024-06-06T15:32:18.319Z
sensor.esphome_web_87cd6c_cisterna,72.4196,2024-06-06T15:32:22.378Z
sensor.esphome_web_87cd6c_cisterna,72.3798,2024-06-06T15:32:26.374Z
sensor.esphome_web_87cd6c_cisterna,72.5788,2024-06-06T15:32:30.375Z
sensor.esphome_web_87cd6c_cisterna,72.7378,2024-06-06T15:32:34.372Z
sensor.esphome_web_87cd6c_cisterna,72.5788,2024-06-06T15:32:42.351Z
sensor.esphome_web_87cd6c_cisterna,72.3798,2024-06-06T15:32:50.338Z
sensor.esphome_web_87cd6c_cisterna,72.5788,2024-06-06T15:32:58.335Z
sensor.esphome_web_87cd6c_cisterna,72.5390,2024-06-06T15:33:02.394Z
sensor.esphome_web_87cd6c_cisterna,72.6981,2024-06-06T15:33:06.411Z
sensor.esphome_web_87cd6c_cisterna,72.6583,2024-06-06T15:33:10.404Z
sensor.esphome_web_87cd6c_cisterna,72.4992,2024-06-06T15:33:14.392Z
sensor.esphome_web_87cd6c_cisterna,72.5788,2024-06-06T15:33:18.381Z
sensor.esphome_web_87cd6c_cisterna,72.7378,2024-06-06T15:33:30.350Z
sensor.esphome_web_87cd6c_cisterna,72.6186,2024-06-06T15:33:34.343Z
sensor.esphome_web_87cd6c_cisterna,72.4594,2024-06-06T15:33:38.332Z
sensor.esphome_web_87cd6c_cisterna,72.6186,2024-06-06T15:33:42.323Z
sensor.esphome_web_87cd6c_cisterna,72.4594,2024-06-06T15:33:46.394Z
sensor.esphome_web_87cd6c_cisterna,72.4196,2024-06-06T15:33:50.384Z
sensor.esphome_web_87cd6c_cisterna,72.5788,2024-06-06T15:33:54.398Z
sensor.esphome_web_87cd6c_cisterna,72.6186,2024-06-06T15:33:58.391Z
sensor.esphome_web_87cd6c_cisterna,72.5788,2024-06-06T15:34:02.385Z
sensor.esphome_web_87cd6c_cisterna,72.5390,2024-06-06T15:34:06.365Z
sensor.esphome_web_87cd6c_cisterna,72.4992,2024-06-06T15:34:10.358Z
sensor.esphome_web_87cd6c_cisterna,72.6186,2024-06-06T15:34:14.346Z
sensor.esphome_web_87cd6c_cisterna,72.7378,2024-06-06T15:34:18.346Z
sensor.esphome_web_87cd6c_cisterna,72.3400,2024-06-06T15:34:22.336Z
sensor.esphome_web_87cd6c_cisterna,72.2206,2024-06-06T15:34:26.330Z
sensor.esphome_web_87cd6c_cisterna,72.6981,2024-06-06T15:34:30.326Z
